NAME	TITLE	SCORE	
RNF215		-1.3512493	
ETV3		-1.3513675	
RIOK3		-1.3515956	
RGL2		-1.3521158	
DNAJC6		-1.3535743	
6430562O15RIK		-1.3552436	
PDE2A		-1.3554415	
AA414768		-1.3571877	
VCPIP1		-1.3586065	
KCTD18		-1.3596282	
MYH9		-1.3607236	
PLD2		-1.3612033	
HLTF		-1.363249	
2310047M10RIK		-1.3669801	
ARPC3		-1.3695887	
TBCE		-1.3697996	
NGFRAP1		-1.3706651	
NARF		-1.3742307	
RAB26		-1.3755813	
MTSS1		-1.376533	
BIRC2		-1.3767394	
FADS2		-1.3768129	
INADL		-1.3802049	
RNF214		-1.3826917	
NEURL1B		-1.3828055	
ZMAT5		-1.384007	
KLHL28		-1.3841321	
ERRFI1		-1.3848487	
TAPT1		-1.3857139	
ALDH7A1		-1.3858347	
TMEM8		-1.3865651	
RNF123		-1.3867416	
FAM208A		-1.387719	
MPND		-1.3880548	
NHSL1		-1.3901864	
ING4		-1.3908342	
2310035C23RIK		-1.3910366	
PPP2R5A		-1.3921893	
ZFP944		-1.3922398	
KIFC1		-1.3937352	
ZBTB17		-1.3941439	
LMNTD2		-1.3956363	
SH3BGRL3		-1.3983493	
CCDC171		-1.3987012	
RAB11B		-1.3994795	
ELMOD3		-1.4007634	
CAPNS1		-1.4012071	
4933427D14RIK		-1.4013164	
OCRL		-1.4021304	
MX2		-1.4030278	
SLAMF6		-1.403166	
FRAT2		-1.4049706	
DAND5		-1.4054106	
GRINA		-1.4059418	
PCBP3		-1.4067593	
OXSR1		-1.4081966	
VMAC		-1.4090502	
FAM174A		-1.4097021	
PACS1		-1.4169114	
ZFP740		-1.4175276	
SEMA4D		-1.4175868	
SUPT20		-1.4180404	
ZDHHC4		-1.4181978	
SLC22A17		-1.4216911	
RELA		-1.4220903	
SPTLC2		-1.4231489	
POLR3GL		-1.4249907	
PLEKHA7		-1.4253899	
UBA7		-1.425939	
CELSR2		-1.4260538	
ARAP2		-1.4296255	
AMPD3		-1.4298631	
RHOBTB2		-1.4307106	
UBC		-1.4321425	
RABGGTA		-1.4329633	
LETM2		-1.4333183	
ANXA7		-1.4344457	
NAAA		-1.4345205	
R3HDM4		-1.4350573	
DCAF11		-1.4350919	
STK10		-1.4355887	
RIT1		-1.4358183	
SKIV2L		-1.4359503	
ELMO3		-1.4360358	
UBAC2		-1.4364517	
GNPTG		-1.4374679	
TAGAP		-1.4376683	
BMP2K		-1.4381456	
GALNT9		-1.4406976	
9030617O03RIK		-1.4409685	
MARK4		-1.4413623	
ARHGEF3		-1.4424477	
MAP3K11		-1.4435376	
SLC41A1		-1.4453343	
LGALS8		-1.4463586	
MSRA		-1.4471126	
SH3GLB2		-1.4486072	
1190002F15RIK		-1.4486219	
LCP2		-1.4530427	
ITGA4		-1.453834	
ACAA1A		-1.4539828	
ZFHX2		-1.4571879	
GUCD1		-1.4580207	
TOR4A		-1.4612201	
TBC1D22A		-1.4620261	
ZFP69		-1.4638237	
NFIA		-1.4650874	
RCN3		-1.4662821	
MARK2		-1.4672022	
MANBAL		-1.4677721	
CCDC126		-1.4691336	
HCST		-1.4695992	
TMEM50B		-1.4696491	
HIST2H2BE		-1.4697592	
SYAP1		-1.4712964	
INPP5B		-1.4713265	
SDCCAG8		-1.4728718	
HOOK2		-1.4750848	
TRPM4		-1.4757524	
COMMD4		-1.4804507	
SUCO		-1.4810343	
RASAL3		-1.4850465	
UBLCP1		-1.4879243	
PEX11B		-1.488254	
MOCOS		-1.4887646	
PCYT1B		-1.489898	
SREBF2		-1.4904511	
4921531C22RIK		-1.4925132	
DNAJA4		-1.4933487	
ERN1		-1.495242	
ST3GAL6		-1.4954259	
AGPAT3		-1.4966656	
COQ10A		-1.4980445	
AGTRAP		-1.5001656	
GGT7		-1.5018395	
SCP2		-1.5063845	
ADAMTSL4		-1.5064957	
RCOR3		-1.5065794	
ALS2CL		-1.5095835	
LATS2		-1.5097772	
ADAM8		-1.5105485	
SUPT4A		-1.5109814	
PIP4K2C		-1.5130317	
ALDH4A1		-1.5140516	
ESYT1		-1.5158317	
VPS4A		-1.5171881	
DOPEY1		-1.5208423	
TBCD		-1.5220816	
B230219D22RIK		-1.5237051	
4930526I15RIK		-1.5247875	
ARVCF		-1.5249211	
CD200		-1.5258013	
TMEM43		-1.526274	
H2-T24		-1.5281705	
JARID2		-1.5284787	
E130311K13RIK		-1.5290391	
GPR107		-1.5292063	
PRSS16		-1.5312161	
LRP10		-1.5319629	
USF1		-1.5323433	
PANK4		-1.533214	
MIR3064		-1.5338397	
TRIM26		-1.533923	
ZER1		-1.5341818	
ZYG11B		-1.5354425	
MCUR1		-1.5373403	
METTL21A		-1.5388626	
SNX33		-1.5388665	
RBM18		-1.5399865	
ZMYM3		-1.5411522	
YIPF1		-1.5413297	
LPPOS		-1.5448562	
RASGRP1		-1.5449826	
MICALL1		-1.5452038	
GM5547		-1.5453223	
MAN2B2		-1.547469	
PARP14		-1.5484216	
LBR		-1.5492476	
SEC24D		-1.5492674	
PLEKHO1		-1.5507321	
FAM64A		-1.5511458	
FURIN		-1.5522592	
RHBDD1		-1.5552603	
CEP120		-1.5555195	
TRIM23		-1.5568432	
NAP1L4		-1.5572174	
NPDC1		-1.5585961	
SLC2A4RG-PS		-1.5592386	
NR1D2		-1.5597543	
CABIN1		-1.5598369	
CACNA1A		-1.5598915	
ZFR2		-1.5603151	
APOL7E		-1.5631303	
DOCK8		-1.563797	
DPM2		-1.5649498	
TK2		-1.5662507	
PARP16		-1.5665947	
ZFP61		-1.5668035	
SMIM8		-1.5691218	
CCDC102A		-1.5695994	
ALDOC		-1.5697334	
RORA		-1.5698656	
FAM65A		-1.5707338	
KAT6A		-1.5712793	
CORO1A		-1.5723302	
NAGA		-1.5725554	
SV2A		-1.5729454	
C2CD2		-1.5738614	
TMEM221		-1.5740666	
BCL11B		-1.574983	
ZAP70		-1.5798619	
SPATA6		-1.5806249	
ECH1		-1.581865	
NPRL2		-1.5820004	
MYD88		-1.5823131	
ZC3H4		-1.582342	
TMED8		-1.5826232	
QPRT		-1.5831627	
PPAPDC2		-1.5832652	
9930111J21RIK1		-1.5851535	
STXBP1		-1.5854384	
PML		-1.5855609	
CLEC2I		-1.5857975	
MYL6		-1.5871434	
ZDHHC20		-1.5873802	
LAMP1		-1.5893842	
ITGB2		-1.5902783	
KRT222		-1.5915457	
D17H6S56E-5		-1.5919877	
ART2A-PS		-1.5940343	
WDR81		-1.5954229	
EHBP1L1		-1.5969545	
PCMTD2		-1.5975766	
TRIM12A		-1.5976783	
GNG10		-1.5994319	
RAB5C		-1.5995688	
TACC1		-1.6022093	
GPRC5B		-1.6037062	
NUCB2		-1.604318	
CAMK2D		-1.6052401	
ATHL1		-1.6064085	
TRAPPC6A		-1.606712	
LONP2		-1.6077255	
PHF1		-1.6091185	
CDKN1B		-1.6107326	
SUV420H2		-1.6108173	
SLC12A4		-1.6121716	
PHKA2		-1.6130308	
PRKDC		-1.6135182	
1700040L02RIK		-1.6141248	
FOS		-1.6166171	
XYLT2		-1.6177562	
SMG9		-1.6185687	
ASXL1		-1.6193683	
ALDH3A2		-1.6207354	
PGAP1		-1.6213523	
MYL12B		-1.6235379	
CEBPA		-1.6251043	
EZR		-1.6269704	
CROT		-1.6279956	
ZFYVE28		-1.6287007	
KDM5D		-1.6293234	
EML2		-1.6299552	
DIP2B		-1.6306448	
RYR3		-1.6317421	
CCDC28A		-1.6323086	
QPCTL		-1.6325853	
BCL7B		-1.6343371	
ST7L		-1.6344705	
HES6		-1.6357163	
TSSC1		-1.6404452	
CCAR2		-1.6409062	
TALDO1		-1.6410764	
CCDC88C		-1.642658	
SIAH3		-1.643017	
PEA15A		-1.6433574	
MAML1		-1.643435	
HRH2		-1.6448884	
CYB561D1		-1.6455168	
CDK5RAP3		-1.6458936	
MLLT6		-1.6474252	
LYST		-1.6490334	
1600014C10RIK		-1.6494948	
RNF166		-1.6503972	
ZKSCAN3		-1.6504236	
AP1G2		-1.651697	
TMEM80		-1.6529667	
ITGA3		-1.6545483	
ARID3B		-1.6557596	
AU040320		-1.6568388	
SLC4A2		-1.6571729	
SCPEP1		-1.6593841	
AGBL5		-1.6597048	
BC029214		-1.6599766	
VPS39		-1.664239	
MAST3		-1.6647589	
MANBA		-1.6665212	
TMEM127		-1.6669751	
GPSM2		-1.6681851	
1700056E22RIK		-1.6686633	
FAM32A		-1.6689396	
NIN		-1.6712881	
SPSB3		-1.6739192	
ZFP358		-1.674482	
ACTR6		-1.6756892	
INPP5E		-1.676099	
KCNAB2		-1.6784456	
SNX14		-1.6784468	
FBXL8		-1.6791875	
CCDC130		-1.6798171	
EXD2		-1.6812783	
CXX1C		-1.6820916	
UCKL1		-1.6848612	
PTP4A2		-1.685106	
JDP2		-1.6865944	
ANTXR2		-1.6866187	
SLC45A4		-1.686811	
SUN2		-1.6878353	
OS9		-1.6883131	
RAPGEF6		-1.6894099	
SLC48A1		-1.691333	
EYA2		-1.6916614	
RB1CC1		-1.6926036	
APOBEC1		-1.6945907	
POLD4		-1.6965628	
ZCCHC18		-1.6989129	
2310067B10RIK		-1.7010227	
TUG1		-1.7036823	
PRKCZ		-1.704106	
ADK		-1.7057667	
GPT		-1.7061259	
MOB2		-1.7076932	
FYN		-1.7078538	
TSPAN32		-1.7081968	
GPR137B-PS		-1.7091675	
NEIL1		-1.7104211	
SLC16A3		-1.7145014	
ACAP2		-1.715024	
MUS81		-1.7172573	
EDEM2		-1.7189639	
HBP1		-1.7224247	
LIMD2		-1.7227191	
SLC50A1		-1.7233338	
MOV10		-1.7237087	
KDM4C		-1.7245347	
TMEM234		-1.7249826	
CLIP1		-1.7250268	
A530088E08RIK		-1.7251675	
RARG		-1.7255509	
CERKL		-1.7268517	
INPPL1		-1.7269998	
KCNH2		-1.7291675	
ZCCHC6		-1.7292777	
CYP4F13		-1.7294518	
ANKZF1		-1.7315742	
MAP3K1		-1.73251	
LACE1		-1.7327694	
TTC17		-1.7341347	
NUDT16		-1.7344744	
MOB3B		-1.7363722	
FAM160B2		-1.7382082	
DEGS2		-1.7394891	
PTBP3		-1.739506	
UQCC3		-1.7399883	
FABP5		-1.7405404	
LLGL1		-1.7457877	
RICTOR		-1.746382	
TRIM2		-1.7482563	
FGF13		-1.7482858	
LAMP2		-1.7494861	
UBXN6		-1.7537992	
BAZ2B		-1.7562238	
1500015A07RIK		-1.7566453	
ZNHIT2		-1.7570286	
WDR45		-1.7580597	
UNKL		-1.7592945	
NXPE3		-1.762036	
A230046K03RIK		-1.7711775	
H2-K2		-1.7716315	
ICAM2		-1.7718204	
TOR1AIP1		-1.7720962	
CASP2		-1.775521	
RAC2		-1.7755891	
GLUL		-1.7760503	
ACVR1B		-1.7764833	
AP1B1		-1.7770404	
AKIRIN1		-1.7776462	
DOK1		-1.7782476	
FBXO32		-1.7783372	
PIGYL		-1.7789702	
CYTH2		-1.7792891	
GALNT11		-1.7814378	
ASPSCR1		-1.7853504	
WBP1L		-1.7866449	
ZHX2		-1.7877947	
3110052M02RIK		-1.7890536	
KDM3A		-1.7899063	
ARPC1B		-1.7903987	
EIF2AK1		-1.7917188	
HECTD1		-1.7970339	
TNFRSF12A		-1.7982445	
TSPYL1		-1.8001448	
ITGAM		-1.801299	
4933412E12RIK		-1.801777	
CASP6		-1.801963	
ZSWIM6		-1.8027469	
ZBTB42		-1.8036304	
PLEKHA3		-1.8062015	
ARHGAP9		-1.8081994	
OSBPL9		-1.8096983	
CDK5		-1.8109148	
SYF2		-1.8121469	
DDX60		-1.813373	
CDKN2AIP		-1.8150778	
ADAP1		-1.8153621	
PPDPF		-1.8155909	
STOML1		-1.8165851	
9930012K11RIK		-1.8187298	
PIAS3		-1.8236378	
PITPNC1		-1.8239917	
TMEM134		-1.8261989	
PPT1		-1.8287098	
MAP4K2		-1.8301607	
E230016M11RIK		-1.8325363	
TNIP3		-1.8362784	
TNFRSF23		-1.8385899	
BCL10		-1.839024	
PPP1R18		-1.839683	
UBE2B		-1.8398252	
NTRK3		-1.8398572	
DHRS1		-1.8401583	
44810		-1.8416437	
GM15133		-1.8433069	
ISG15		-1.8457164	
HSPA4L		-1.8463099	
RPA1		-1.8478174	
CCDC28B		-1.8488268	
IRGM1		-1.8523873	
NFE2L2		-1.8524735	
ATG12		-1.8543875	
IL18R1		-1.8554984	
ZFAND2B		-1.8570552	
ATP2A3		-1.858437	
TBXA2R		-1.8692198	
MFSD11		-1.8695034	
MED13L		-1.8699505	
ETHE1		-1.871085	
FAM192A		-1.8725109	
JUP		-1.8736342	
GNB4		-1.8745986	
KDM5A		-1.8768259	
LY9		-1.8773841	
9330179D12RIK		-1.8775402	
RGS11		-1.8781544	
ANKRD6		-1.8782898	
RAMP3		-1.8791153	
RNLS		-1.8795953	
SUSD6		-1.88008	
VAMP5		-1.8816676	
BLOC1S1		-1.8845626	
GRAMD1A		-1.8877383	
SCML4		-1.8913788	
PDE6D		-1.8930118	
TTYH3		-1.8939084	
NIPAL3		-1.8950254	
MALAT1		-1.8964154	
NBR1		-1.8975062	
MS4A6D		-1.8984135	
DCLRE1C		-1.8985666	
LTB		-1.9022566	
CKB		-1.9023007	
AI413582		-1.9032271	
ZFP84		-1.9052595	
CEP44		-1.905894	
ALDH2		-1.9062316	
RASSF5		-1.908178	
TMEM176A		-1.9093605	
INPP4A		-1.9095	
PLIN3		-1.910599	
CD96		-1.9115235	
MCOLN1		-1.915468	
TNIP2		-1.9157159	
MTMR6		-1.9160517	
TUBB2A		-1.9181489	
PIK3IP1		-1.9184289	
IRS2		-1.9209437	
ABCD1		-1.9262593	
ATF7IP		-1.9272588	
KDM5B		-1.9279909	
TAOK3		-1.9289937	
ULK1		-1.932333	
TKFC		-1.9380913	
CPT1A		-1.9385351	
CAMK2B		-1.9467055	
CAPN1		-1.9468645	
44813		-1.9479566	
IRAK4		-1.952292	
CTLA2A		-1.952582	
SSBP4		-1.954097	
TBC1D14		-1.9603945	
CD3D		-1.9608654	
FKBP15		-1.961792	
FCHO1		-1.9633565	
CDKN2C		-1.9635487	
RDM1		-1.9667361	
EPHX1		-1.9679598	
TAP1		-1.9691198	
ZFP945		-1.9702069	
BC017643		-1.9711617	
SEMA4A		-1.9723839	
CHMP1A		-1.9725726	
RNF181		-1.9740689	
1110012L19RIK		-1.9748884	
44805		-1.9762324	
RERE		-1.9806399	
NFATC3		-1.9812945	
MGEA5		-1.9825407	
TBC1D30		-1.9835426	
PDZD2		-1.9854264	
MIIP		-1.985429	
TVP23A		-1.988791	
IL16		-1.9899578	
ZKSCAN14		-1.9904813	
3110057O12RIK		-1.9920304	
NDFIP2		-1.9983249	
TMUB2		-2.00054	
WIBG		-2.0007038	
SEPW1		-2.0029547	
ZFP382		-2.0036523	
PIK3CG		-2.0050433	
SAMHD1		-2.0054102	
STAT4		-2.0064104	
PTEN		-2.0087554	
INO80C		-2.0090308	
CD247		-2.0098631	
HMG20A		-2.0101984	
TMEM138		-2.014876	
DDAH2		-2.0154924	
CCSAP		-2.0181482	
TMEM59		-2.021282	
CDH24		-2.0219285	
MAP1LC3B		-2.0226264	
ADD1		-2.0236168	
1700052K11RIK		-2.0239515	
UCP2		-2.0268192	
STAT3		-2.0282965	
TMEM106B		-2.0287917	
DAZAP2		-2.0289407	
UNC5CL		-2.0290465	
VPS28		-2.0318298	
SLU7		-2.0353696	
SMPDL3A		-2.0359383	
CTSD		-2.038237	
HAGHL		-2.0442293	
FRYL		-2.044245	
NEURL3		-2.0444021	
TNFRSF1A		-2.0485086	
CARNS1		-2.0503998	
ATP2B1		-2.0539207	
ATG9A		-2.0545604	
TMEM194B		-2.054822	
TBC1D9B		-2.0597863	
MAP3K14		-2.0617404	
DPYSL2		-2.06229	
HIST3H2BA		-2.0629778	
FAM49A		-2.0643785	
H1F0		-2.0645103	
B4GAT1		-2.0652108	
1810034E14RIK		-2.065552	
PTPRCAP		-2.0659103	
ZFP386		-2.0686793	
CDC42SE2		-2.0715313	
SMOX		-2.0720716	
DCK		-2.0724363	
GLTSCR2		-2.0747776	
GPR108		-2.0753336	
CORO2B		-2.0757055	
USP6NL		-2.0789227	
ST3GAL1		-2.080148	
TMEM30A		-2.0838645	
CYB5A		-2.0868304	
CBR1		-2.087902	
STX11		-2.0887914	
TDRP		-2.0890741	
RAVER2		-2.0901263	
RALB		-2.0921443	
PANX1		-2.0926487	
PCIF1		-2.0928674	
TRAPPC9		-2.0934234	
ANXA2		-2.1001444	
SLC25A53		-2.1007564	
TBC1D10C		-2.100847	
IFNAR1		-2.1023607	
TMCO6		-2.1043236	
SNX32		-2.1062474	
FOXK1		-2.1066182	
CRY1		-2.1066463	
2210417A02RIK		-2.11251	
CNPPD1		-2.1142468	
HIBCH		-2.114413	
RNF41		-2.1154904	
YPEL5		-2.1238968	
SLC25A20		-2.1249309	
IGF1R		-2.1253538	
SLC46A3		-2.1253548	
EPDR1		-2.126529	
MICU1		-2.1271615	
HPS3		-2.129139	
FCHSD1		-2.1332576	
ADRB2		-2.133376	
HERC6		-2.1392417	
ZFP710		-2.139542	
APLP1		-2.1408572	
ABHD16A		-2.1425269	
TMEM176B		-2.143427	
5830428M24RIK		-2.1484778	
ACSF2		-2.1543927	
BNIP3L		-2.1569083	
MADD		-2.159228	
ARC		-2.1617386	
BAZ2A		-2.1619098	
CIZ1		-2.1624932	
L1CAM		-2.162782	
ACOX3		-2.1629925	
MAP3K5		-2.1687748	
JAK1		-2.168888	
ATP1B1		-2.1709156	
CD7		-2.171743	
ANKRA2		-2.1724117	
TSC22D4		-2.1787589	
CHMP4B		-2.1836748	
STX5A		-2.1838121	
ABAT		-2.1840768	
SLC12A8		-2.1889942	
NDRG2		-2.1895163	
FBXO17		-2.189638	
TRAF3IP2		-2.1909	
TMX4		-2.1919956	
TMPRSS13		-2.1923494	
D930020B18RIK		-2.1925309	
GPR183		-2.1934583	
KANSL1		-2.196664	
POR		-2.1984792	
ARRB1		-2.2050328	
PRICKLE3		-2.2064345	
KLF2		-2.2065988	
PRPF18		-2.207757	
RGS10		-2.207946	
IL18RAP		-2.2079916	
WDFY2		-2.2146666	
CYP4V3		-2.2185667	
NSG2		-2.218637	
TMEM179B		-2.2211983	
HADHB		-2.2212138	
LETMD1		-2.2216687	
1500011B03RIK		-2.2225876	
EVI5L		-2.2269967	
SYPL		-2.2293537	
MYO6		-2.2296987	
EML3		-2.23249	
CELA1		-2.2325566	
MALT1		-2.233153	
EGLN2		-2.2363627	
SPTLC1		-2.2373102	
USP38		-2.2380908	
AES		-2.239192	
PMEL		-2.2502937	
EIF2AK2		-2.251633	
CITED2		-2.254663	
PKN1		-2.2550673	
ZFAND6		-2.2553585	
SERINC1		-2.2565494	
SLC2A9		-2.2594798	
FIBP		-2.2600307	
DCAF8		-2.26009	
44622		-2.260225	
TOR2A		-2.261354	
DLEU2		-2.2630231	
ARHGAP30		-2.2671163	
SLC35D2		-2.2680886	
LRRC8A		-2.2761378	
B3GALT4		-2.276991	
GIMAP8		-2.2769928	
PTK2B		-2.281626	
TXNDC16		-2.2829669	
ZHX1		-2.2863042	
PIK3CD		-2.2886026	
CD47		-2.292231	
RAB3A		-2.2969284	
GM16675		-2.3037202	
1700025G04RIK		-2.3038328	
SIT1		-2.3080888	
ARHGAP15		-2.309075	
ZFP677		-2.3098304	
ARHGEF1		-2.3124733	
GRHL1		-2.3168933	
ZNRF1		-2.3173993	
IL27RA		-2.3184783	
IFIT2		-2.3194246	
GM15708		-2.326878	
CHMP1B		-2.3274364	
CERS4		-2.3304565	
TGFBR3		-2.3320327	
GM17455		-2.3340418	
SORCS2		-2.3343902	
SLC5A3		-2.3363297	
UHRF1BP1L		-2.3377924	
MAP4K1		-2.3391538	
TMEM9B		-2.339753	
SERPINI1		-2.343146	
TRAT1		-2.3464887	
CNN2		-2.3499477	
DOCK2		-2.3514705	
SLC12A9		-2.3516607	
BC147527		-2.3521643	
PNPLA7		-2.3523734	
AFP		-2.3534184	
WBP2		-2.354656	
PDLIM4		-2.3554177	
BZRAP1		-2.3568456	
ARHGEF11		-2.3581192	
PCED1B		-2.3641608	
MAF1		-2.366439	
AP3S1		-2.3667617	
HSPB11		-2.3695064	
LIMS1		-2.370616	
LRIG2		-2.3718941	
D8ERTD82E		-2.3744783	
BATF		-2.37722	
ZFP831		-2.3774178	
CNOT6L		-2.3788588	
EXOC1		-2.3790805	
SRD5A3		-2.3825586	
SMTN		-2.3831642	
GPCPD1		-2.384616	
SFXN3		-2.3850024	
TRIM30A		-2.3866384	
DNASE2A		-2.386842	
NPC2		-2.3955176	
ANXA5		-2.3998904	
TRIM56		-2.4048796	
VWA5A		-2.4050627	
VRK1		-2.4058242	
AP3B1		-2.4075997	
ARHGAP26		-2.4082813	
ANKRD44		-2.4125004	
ZMYM5		-2.4131103	
GDI1		-2.4132266	
PDK1		-2.4148316	
STAT5B		-2.4254723	
NCKAP5L		-2.4284341	
RAB27A		-2.4284585	
TRIM8		-2.433024	
SGMS1		-2.4347343	
ZC3H7A		-2.4359214	
ABCB9		-2.4373574	
STX1A		-2.4380271	
SORBS1		-2.4406235	
PCBP4		-2.4414241	
ITM2B		-2.4438741	
BSCL2		-2.4463928	
ADAT3		-2.4476762	
UBTD1		-2.44823	
ANKRD46		-2.4499211	
KLF8		-2.4511766	
PIPOX		-2.451727	
SPTAN1		-2.456233	
IFIT3		-2.4589217	
KIF13A		-2.4590893	
GRN		-2.4596019	
JUN		-2.4651854	
KLRB1F		-2.4655507	
GNAI3		-2.4656646	
1700096K18RIK		-2.4681046	
MOB3A		-2.4684086	
CREB3L2		-2.4710054	
MYO1G		-2.4714732	
MIDN		-2.4741285	
RIC8		-2.4760587	
ADCK2		-2.478285	
BC094916		-2.478415	
TDRKH		-2.4802046	
DERL1		-2.4817348	
MBOAT1		-2.4819126	
AREL1		-2.4855995	
FOXO1		-2.4861424	
GSTT2		-2.4867742	
CMAH		-2.4879026	
ELMO2		-2.4887378	
ADAR		-2.4908917	
BAIAP2		-2.4911458	
MAP7		-2.4922922	
ARSA		-2.493661	
KDM7A		-2.5001833	
AKT2		-2.506977	
LRRC28		-2.507165	
RFXANK		-2.507211	
2810001G20RIK		-2.5134516	
SGPL1		-2.5160058	
TMEM167B		-2.5160496	
PPP2R5C		-2.5185235	
FUT8		-2.5200737	
AAED1		-2.5204155	
LMBRD1		-2.5238807	
FAM117B		-2.526243	
FAM98C		-2.5275047	
MFSD1		-2.5275357	
TMSB10		-2.5297856	
PRR13		-2.5325494	
B430306N03RIK		-2.5332813	
THTPA		-2.5338674	
UBALD1		-2.5368903	
PEX11A		-2.5375013	
PDLIM1		-2.5376487	
SLC37A2		-2.5391872	
B3GNT5		-2.5446312	
FXYD5		-2.5460153	
PINK1		-2.5518985	
F2RL1		-2.553776	
TLE3		-2.5552292	
2610035D17RIK		-2.5553572	
SEC22C		-2.5554566	
NSF		-2.5572941	
RAB4B		-2.5577624	
BAIAP3		-2.5618548	
HELZ2		-2.562984	
KLHL3		-2.5648596	
FMO5		-2.565064	
CDC25B		-2.5654907	
MAN1C1		-2.568393	
PHF11A		-2.5684776	
SLC12A6		-2.568972	
UNC13D		-2.569169	
MYLIP		-2.5705962	
CECR5		-2.5727391	
AKNA		-2.584225	
GBP9		-2.584817	
VAMP1		-2.5852454	
CAST		-2.5867019	
ZSWIM8		-2.595875	
ENTPD5		-2.596358	
MKS1		-2.5983589	
HIST2H4		-2.5985608	
EMC9		-2.6003184	
FAM134C		-2.600371	
ACBD4		-2.6010547	
FGD3		-2.602984	
D930028M14RIK		-2.605057	
S100A13		-2.607955	
ZBP1		-2.6100118	
MAN2A1		-2.6119356	
ISG20		-2.6138325	
TPCN1		-2.6155546	
TECPR1		-2.615955	
TJP3		-2.616316	
HMOX1		-2.6173506	
SUFU		-2.6294737	
SELPLG		-2.6305978	
DDX6		-2.6310205	
CREBRF		-2.6322496	
LAPTM5		-2.6335697	
ELOVL6		-2.6416695	
SBF1		-2.64185	
MAGEF1		-2.6545594	
TREML2		-2.6550157	
FAM63A		-2.6553187	
TMC3		-2.6585019	
NOTCH1		-2.6587458	
ADAMTS10		-2.6610935	
HEXA		-2.6674159	
ATP6V1D		-2.6708522	
CNGA1		-2.6722062	
LBH		-2.679953	
CRIP1		-2.6834543	
CMTM6		-2.694159	
CD37		-2.6959689	
SDCBP		-2.6993046	
SCAND1		-2.699796	
SUN1		-2.7075794	
VRK3		-2.710294	
IFNGR1		-2.7109416	
GPR68		-2.715191	
RAB37		-2.7167847	
SRGN		-2.7178395	
ULK3		-2.720557	
MVB12B		-2.7215564	
PXMP4		-2.7217736	
ABCC5		-2.7236404	
ARMCX2		-2.7386642	
ATF6		-2.740434	
CTPS2		-2.7440317	
RAB29		-2.745832	
GRB7		-2.7460334	
TIAM1		-2.749403	
DNM2		-2.7500303	
CIRBP		-2.754149	
QSOX1		-2.7579095	
44814		-2.7586856	
1110008P14RIK		-2.766657	
DAXX		-2.7684376	
GLIPR2		-2.7719114	
AGFG2		-2.7749357	
OAS3		-2.7778463	
ZNFX1		-2.7811303	
FBLN1		-2.7817805	
CCPG1		-2.7828465	
GIT2		-2.7870746	
NOD1		-2.7878728	
ARHGEF10		-2.7911959	
MICAL1		-2.7936585	
ZFP513		-2.7971635	
TRAFD1		-2.797915	
TRAF3IP3		-2.7992766	
GBA		-2.800125	
FRAT1		-2.802067	
KLF13		-2.8021975	
TSPAN14		-2.8036125	
RNF125		-2.805017	
SEC14L1		-2.806988	
5830416P10RIK		-2.8233457	
RGCC		-2.8295193	
SH2D3C		-2.8403945	
AB124611		-2.8431625	
SPTBN1		-2.8436358	
LENG9		-2.8445215	
ADCK3		-2.8472903	
FLNA		-2.848611	
IKZF1		-2.8504043	
LIMK2		-2.8601925	
MDP1		-2.8604703	
TMEM106A		-2.8658116	
SORL1		-2.8671334	
ERBB2IP		-2.8689315	
SPO11		-2.8693686	
ARRB2		-2.871328	
KLHL4		-2.87281	
SIRT2		-2.8742433	
S100A10		-2.8753576	
SLFN2		-2.8757718	
DEDD2		-2.8759687	
4930417O13RIK		-2.876431	
LEPROT		-2.8768992	
POU6F1		-2.8801737	
RDH12		-2.8841348	
CCNDBP1		-2.8843307	
DEF6		-2.892303	
HTATIP2		-2.8946426	
TNFRSF14		-2.896996	
5430421N21RIK		-2.8981178	
ECM1		-2.9019637	
KLHL24		-2.902882	
USP18		-2.9057636	
P4HA2		-2.9068034	
ACSBG1		-2.9087622	
EGLN3		-2.9092252	
AFAP1		-2.9125872	
LRRC8C		-2.9136865	
PLD3		-2.914839	
UAP1L1		-2.9163663	
SHISA5		-2.9293137	
YIPF3		-2.9307804	
LRRFIP1		-2.930963	
MGST2		-2.9324293	
PLEKHO2		-2.933954	
EGR1		-2.9364376	
NRBP1		-2.9367952	
JAZF1		-2.9375935	
MPP2		-2.9391665	
RTN4RL1		-2.946323	
GATSL2		-2.9472537	
BC021614		-2.9497147	
A430078G23RIK		-2.950373	
CUX1		-2.9504592	
HPS1		-2.9505894	
EHD3		-2.9539084	
TPP1		-2.9560225	
SETD4		-2.9593036	
MAFG		-2.9620159	
NDFIP1		-2.9638126	
UBE2H		-2.9687629	
PRKD2		-2.97951	
PDE4B		-2.981138	
NATD1		-2.9834533	
ABTB1		-2.985878	
CEP97		-2.9922214	
ISOC2B		-2.995079	
LINCPINT		-3.0038621	
PRKACB		-3.0066018	
ARMC5		-3.0101044	
ANO6		-3.0113273	
AP3D1		-3.0209794	
GRK6		-3.02565	
IFIT1		-3.0316496	
2810474O19RIK		-3.034536	
RNF114		-3.0355706	
SESN3		-3.036569	
TRIB3		-3.0411036	
SH2D1A		-3.0447776	
CHPF2		-3.0475593	
KLHDC1		-3.048352	
ASAP1		-3.0502532	
