NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
HP_ABNORMALITY_OF_MALE_INTERNAL_GENITALIA	59	34		
HP_INGUINAL_HERNIA	263	158		
HP_PROSTATITIS	7		Rejected!	
HP_FUNCTIONAL_ABNORMALITY_OF_MALE_INTERNAL_GENITALIA	246	102		
HP_MALE_HYPOGONADISM	42	19		
HP_AZOOSPERMIA	117	51		
HP_CRYPTORCHIDISM	748	474		
HP_TESTICULAR_ATROPHY	14		Rejected!	
HP_AMBIGUOUS_GENITALIA_MALE	12		Rejected!	
HP_HYDROCELE_TESTIS	25	17		
HP_ABNORMAL_TESTIS_MORPHOLOGY	941		Rejected!	
HP_ABNORMAL_PENIS_MORPHOLOGY	702	429		
HP_MALE_PSEUDOHERMAPHRODITISM	43	24		
HP_EPISPADIAS	26	16		
HP_LONG_PENIS	11		Rejected!	
HP_CHORDEE	15		Rejected!	
HP_HYPOGONADOTROPIC_HYPOGONADISM	169	77		
HP_ABNORMALITY_OF_THE_SCROTUM	174	92		
HP_SCROTAL_HYPOPLASIA	60	30		
HP_BIFID_SCROTUM	37		Rejected!	
HP_SHAWL_SCROTUM	19		Rejected!	
HP_MACROORCHIDISM	17		Rejected!	
HP_MICROPENIS	252	140		
HP_ABNORMALITY_OF_FEMALE_EXTERNAL_GENITALIA	153	95		
HP_ABNORMALITY_OF_THE_CLITORIS	96	59		
HP_ABNORMAL_LABIA_MORPHOLOGY	83	45		
HP_HYPOPLASTIC_LABIA_MAJORA	35	25		
HP_CLITORAL_HYPOPLASIA	31	16		
HP_AMBIGUOUS_GENITALIA_FEMALE	9		Rejected!	
HP_AMBIGUOUS_GENITALIA	116	58		
HP_HYPOPLASTIC_LABIA_MINORA	30	15		
HP_LABIAL_HYPERTROPHY	8		Rejected!	
HP_URETHRAL_ATRESIA	24	15		
HP_ABNORMALITY_OF_THE_URETER	318	204		
HP_URETEROCELE	26		Rejected!	
HP_URETERAL_STENOSIS	29		Rejected!	
HP_HYDROURETER	71	45		
HP_URETERAL_DUPLICATION	41	28		
HP_URETEROPELVIC_JUNCTION_OBSTRUCTION	19		Rejected!	
HP_RENAL_DUPLICATION	42	21		
HP_ABNORMALITY_OF_THE_KIDNEY	1272		Rejected!	
HP_ABNORMALITY_OF_REPRODUCTIVE_SYSTEM_PHYSIOLOGY	779	389		
HP_DUPLICATED_COLLECTING_SYSTEM	20		Rejected!	
HP_RENAL_INSUFFICIENCY	378	213		
HP_HORSESHOE_KIDNEY	101	74		
HP_ECTOPIC_KIDNEY	76	46		
HP_RENAL_HYPOPLASIA	124	73		
HP_NEPHRONOPHTHISIS	36	27		
HP_ABNORMAL_RENAL_TUBULE_MORPHOLOGY	103	55		
HP_RENAL_TUBULAR_ATROPHY	18		Rejected!	
HP_GLOMERULAR_SCLEROSIS	94	52		
HP_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS	64	30		
HP_TALL_STATURE	209	125		
HP_GLOMERULONEPHRITIS	71	40		
HP_NEPHROTIC_SYNDROME	132	76		
HP_POLYURIA	32		Rejected!	
HP_RENAL_AGENESIS	175	109		
HP_ENLARGED_KIDNEY	35	18		
HP_RENAL_CYST	269	174		
HP_RENAL_CORTICOMEDULLARY_CYSTS	7		Rejected!	
HP_RENAL_DYSPLASIA	72	35		
HP_NEPHROPATHY	104	44		
HP_POLYCYSTIC_KIDNEY_DYSPLASIA	46	32		
HP_PROXIMAL_TUBULOPATHY	55	34		
HP_RENAL_PHOSPHATE_WASTING	14		Rejected!	
HP_NEPHROCALCINOSIS	92	46		
HP_UNILATERAL_RENAL_AGENESIS	62	50		
HP_NEPHRITIS	97	52		
HP_RENAL_TUBULAR_DYSFUNCTION	112	58		
HP_PELVIC_KIDNEY	36	23		
HP_RENAL_SALT_WASTING	23		Rejected!	
HP_RENAL_POTASSIUM_WASTING	6		Rejected!	
HP_ABNORMALITY_OF_THE_UTERUS	219	131		
HP_MENORRHAGIA	32		Rejected!	
HP_GONADAL_DYSGENESIS	34	17		
HP_FEMALE_HYPOGONADISM	27		Rejected!	
HP_HYPOGONADISM	419	238		
HP_BIFID_UTERUS	6		Rejected!	
HP_ABNORMALITY_OF_THE_OVARY	262	162		
HP_OVARIAN_CYST	89	49		
HP_UTERINE_PROLAPSE	6		Rejected!	
HP_ABNORMALITY_OF_THE_MENSTRUAL_CYCLE	259	132		
HP_AMENORRHEA	177	82		
HP_ABNORMAL_VAGINA_MORPHOLOGY	101	50		
HP_DECREASED_FERTILITY	268	93		
HP_VAGINAL_ATRESIA	16		Rejected!	
HP_OVARIAN_GONADOBLASTOMA	12		Rejected!	
HP_GONADOBLASTOMA	18		Rejected!	
HP_APLASIA_OF_THE_UTERUS	19		Rejected!	
HP_WIDE_MOUTH	190	143		
HP_ORAL_ULCER	40	22		
HP_ABNORMALITY_OF_THE_TONGUE	380	239		
HP_MACROGLOSSIA	153	91		
HP_ABNORMAL_LIP_MORPHOLOGY	1015		Rejected!	
HP_NARROW_MOUTH	244	163		
HP_MEDIAN_CLEFT_LIP	43	18		
HP_GLOSSOPTOSIS	26	18		
HP_ABNORMALITY_OF_THE_DENTITION	912		Rejected!	
HP_ABNORMALITY_OF_THE_GINGIVA	223	143		
HP_GINGIVAL_FIBROMATOSIS	20		Rejected!	
HP_MICROGLOSSIA	17		Rejected!	
HP_ABNORMAL_UVULA_MORPHOLOGY	172	117		
HP_ABNORMAL_PALATE_MORPHOLOGY	1026		Rejected!	
HP_ABNORMALITY_OF_UPPER_LIP	837		Rejected!	
HP_ABNORMALITY_OF_LOWER_LIP	252	154		
HP_THICK_LOWER_LIP_VERMILION	159	105		
HP_LOBULATED_TONGUE	13		Rejected!	
HP_MOVEMENT_ABNORMALITY_OF_THE_TONGUE	11		Rejected!	
HP_DIFFICULTY_IN_TONGUE_MOVEMENTS	9		Rejected!	
HP_CLEFT_SOFT_PALATE	177	121		
HP_BROAD_ALVEOLAR_RIDGES	16		Rejected!	
HP_SHORT_UPPER_LIP	12		Rejected!	
HP_NARROW_PALATE	166	107		
HP_ABNORMAL_ORAL_FRENULUM_MORPHOLOGY	50	31		
HP_ACCESSORY_ORAL_FRENULUM	14		Rejected!	
HP_BIFID_UVULA	144	92		
HP_OPEN_MOUTH	104	73		
HP_ABNORMAL_PAROTID_GLAND_MORPHOLOGY	10		Rejected!	
HP_TONGUE_NODULES	11		Rejected!	
HP_SHORT_LINGUAL_FRENULUM	9		Rejected!	
HP_PIERRE_ROBIN_SEQUENCE	21		Rejected!	
HP_ORAL_CLEFT	614	373		
HP_CLEFT_UPPER_LIP	163	83		
HP_PURSED_LIPS	5		Rejected!	
HP_GLOSSITIS	12		Rejected!	
HP_TRIANGULAR_MOUTH	17		Rejected!	
HP_TRISMUS	14		Rejected!	
HP_GINGIVAL_OVERGROWTH	119	77		
HP_THICK_UPPER_LIP_VERMILION	21		Rejected!	
HP_XEROSTOMIA	56	35		
HP_HIGH_PALATE	691	460		
HP_THIN_UPPER_LIP_VERMILION	275	199		
HP_VELOPHARYNGEAL_INSUFFICIENCY	24		Rejected!	
HP_FURROWED_TONGUE	41	30		
HP_ABNORMALITY_OF_TASTE_SENSATION	6		Rejected!	
HP_GINGIVAL_BLEEDING	56	33		
HP_GINGIVITIS	29	19		
HP_THIN_VERMILION_BORDER	391	274		
HP_ABNORMALITY_OF_THE_FONTANELLES_OR_CRANIAL_SUTURES	398	246		
HP_ABNORMALITY_OF_THE_ANTERIOR_FONTANELLE	104	60		
HP_SMALL_ANTERIOR_FONTANELLE	7		Rejected!	
HP_HYDROCEPHALUS	364	233		
HP_PARIETAL_BOSSING	8		Rejected!	
HP_TRIGONOCEPHALY	38	26		
HP_BRACHYTURRICEPHALY	10		Rejected!	
HP_ABNORMAL_PARANASAL_SINUS_MORPHOLOGY	150	82		
HP_BRACHYCEPHALY	219	153		
HP_PROGRESSIVE_MICROCEPHALY	83	72		
HP_WIDE_ANTERIOR_FONTANEL	76	45		
HP_TURRICEPHALY	39	21		
HP_OXYCEPHALY	6		Rejected!	
HP_ABNORMALITY_OF_THE_MASTOID	8		Rejected!	
HP_MASTOIDITIS	6		Rejected!	
HP_CRANIAL_ASYMMETRY	15		Rejected!	
HP_DOLICHOCEPHALY	182	119		
HP_PROMINENT_OCCIPUT	59	35		
HP_DELAYED_CRANIAL_SUTURE_CLOSURE	85	52		
HP_FACIAL_GRIMACING	12		Rejected!	
HP_SMALL_FACE	177	113		
HP_NARROW_FACE	148	96		
HP_RETROGNATHIA	280	183		
HP_COARSE_FACIAL_FEATURES	218	163		
HP_FACIAL_EDEMA	134	70		
HP_BROAD_FACE	17	15		
HP_EPICANTHUS	522	357		
HP_ABNORMALITY_OF_THE_PHILTRUM	635	425		
HP_BROAD_PHILTRUM	48	29		
HP_ABNORMALITY_OF_THE_FOREHEAD	1052		Rejected!	
HP_ABNORMALITY_OF_FACIAL_ADIPOSE_TISSUE	9		Rejected!	
HP_FULL_CHEEKS	133	96		
HP_LOW_ANTERIOR_HAIRLINE	120	96		
HP_FACIAL_HYPOTONIA	40	30		
HP_MASK_LIKE_FACIES	53	34		
HP_OVAL_FACE	15		Rejected!	
HP_ABNORMALITY_OF_FACIAL_MUSCULATURE	317	183		
HP_MANDIBULAR_PROGNATHIA	176	109		
HP_ABNORMALITY_OF_THE_CHIN	335	212		
HP_POINTED_CHIN	113	73		
HP_MICRORETROGNATHIA	62	40		
HP_ABNORMALITY_OF_THE_MIDFACE	563	343		
HP_ROUND_FACE	96	73		
HP_HYPERTELORISM	722	479		
HP_FACIAL_MYOKYMIA	6		Rejected!	
HP_SMOOTH_PHILTRUM	184	137		
HP_BIRD_LIKE_FACIES	14		Rejected!	
HP_SQUARE_FACE	11		Rejected!	
HP_SHORT_PHILTRUM	206	136		
HP_FACIAL_ASYMMETRY	128	76		
HP_TRIANGULAR_FACE	134	83		
HP_ABNORMALITY_OF_THE_MAXILLA	130	77		
HP_FACIAL_HEMANGIOMA	19		Rejected!	
HP_SHORT_CHIN	51	35		
HP_PROMINENT_SUPRAORBITAL_RIDGES	41	23		
HP_BROAD_FOREHEAD	171	94		
HP_HYPOMIMIC_FACE	32	23		
HP_SLOPING_FOREHEAD	168	134		
HP_NARROW_FOREHEAD	136	96		
HP_LONG_PHILTRUM	400	261		
HP_HIGH_FOREHEAD	308	210		
HP_WIDOW_S_PEAK	14		Rejected!	
HP_SMALL_FOREHEAD	7		Rejected!	
HP_ABNORMALITY_OF_THE_OUTER_EAR	1152		Rejected!	
HP_ABNORMAL_LOCATION_OF_EARS	784		Rejected!	
HP_POSTERIORLY_ROTATED_EARS	405	281		
HP_ABNORMALITY_OF_THE_INNER_EAR	75	34		
HP_TINNITUS	59	38		
HP_OTOSCLEROSIS	6		Rejected!	
HP_ABNORMALITY_OF_EARLOBE	93	64		
HP_LOW_SET_POSTERIORLY_ROTATED_EARS	264	192		
HP_ABNORMALITY_OF_THE_MIDDLE_EAR	581	333		
HP_ACUTE_OTITIS_MEDIA	5		Rejected!	
HP_ABNORMALITY_OF_THE_AUDITORY_CANAL	72	37		
HP_ABNORMAL_COCHLEA_MORPHOLOGY	29		Rejected!	
HP_INCOMPLETE_PARTITION_OF_THE_COCHLEA_TYPE_II	6		Rejected!	
HP_ABNORMALITY_OF_THE_PINNA	762		Rejected!	
HP_CUPPED_EAR	55	35		
HP_STAPES_ANKYLOSIS	6		Rejected!	
HP_ABNORMALITY_OF_PERIAURICULAR_REGION	95	44		
HP_PREAURICULAR_SKIN_TAG	63	34		
HP_SMALL_EARLOBE	22	16		
HP_ABSENT_EARLOBE	15		Rejected!	
HP_OTITIS_MEDIA	272	161		
HP_CHRONIC_OTITIS_MEDIA	153	71		
HP_THICKENED_HELICES	42	32		
HP_LOP_EAR	6		Rejected!	
HP_PROMINENT_ANTIHELIX	14		Rejected!	
HP_PRELINGUAL_SENSORINEURAL_HEARING_IMPAIRMENT	11		Rejected!	
HP_MACROTIA	273	189		
HP_STENOSIS_OF_THE_EXTERNAL_AUDITORY_CANAL	28		Rejected!	
HP_RECURRENT_OTITIS_MEDIA	153	82		
HP_PROGRESSIVE_SENSORINEURAL_HEARING_IMPAIRMENT	46	15		
HP_MIXED_HEARING_IMPAIRMENT	37	16		
HP_PROTRUDING_EAR	191	112		
HP_ATRESIA_OF_THE_EXTERNAL_AUDITORY_CANAL	46	27		
HP_BULBOUS_NOSE	156	106		
HP_ABNORMALITY_OF_THE_CHOANAE	123	82		
HP_NARROW_NASAL_RIDGE	14		Rejected!	
HP_ABNORMALITY_OF_THE_NASAL_SEPTUM	20		Rejected!	
HP_EPISTAXIS	97	54		
HP_ABNORMAL_NASAL_BRIDGE_MORPHOLOGY	1012		Rejected!	
HP_PROMINENT_NASAL_BRIDGE	205	144		
HP_ABNORMALITY_OF_THE_NASAL_ALAE	648	414		
HP_UNDERDEVELOPED_NASAL_ALAE	87	55		
HP_WIDE_NASAL_BRIDGE	556	360		
HP_ABNORMAL_NASAL_MUCOSA_MORPHOLOGY	62	19		
HP_ABNORMALITY_OF_THE_NASAL_TIP	335	219		
HP_DEPRESSED_NASAL_TIP	32	17		
HP_CONVEX_NASAL_RIDGE	68	47		
HP_WIDE_NOSE	104	76		
HP_NARROW_NASAL_BRIDGE	50	17		
HP_PROMINENT_NOSE	78	60		
HP_CHOANAL_STENOSIS	21		Rejected!	
HP_FLARED_NOSTRILS	7		Rejected!	
HP_BROAD_NASAL_TIP	153	102		
HP_BIFID_NASAL_TIP	11		Rejected!	
HP_DEPRESSED_NASAL_RIDGE	116	61		
HP_ANOSMIA	51	15		
HP_NARROW_NOSE	23		Rejected!	
HP_ABNORMALITY_OF_THE_NECK	609	405		
HP_WEBBED_NECK	112	77		
HP_LIMITED_NECK_RANGE_OF_MOTION	12		Rejected!	
HP_NECK_MUSCLE_WEAKNESS	80	36		
HP_LONG_NECK	5		Rejected!	
HP_THICKENED_NUCHAL_SKIN_FOLD	55	47		
HP_BROAD_NECK	24	21		
HP_CYSTIC_HYGROMA	42	30		
HP_ABNORMAL_RETINAL_MORPHOLOGY	963		Rejected!	
HP_RETINAL_COLOBOMA	35	23		
HP_ABNORMAL_CORNEA_MORPHOLOGY	699	403		
HP_MICROCORNEA	129	73		
HP_ASTIGMATISM	197	132		
HP_MEGALOCORNEA	57	31		
HP_RETINOPATHY	122	68		
HP_DEEPLY_SET_EYE	224	146		
HP_KERATITIS	78	36		
HP_ABNORMAL_EYELID_MORPHOLOGY	1207		Rejected!	
HP_ABNORMAL_FOVEAL_MORPHOLOGY	46		Rejected!	
HP_DOWNSLANTED_PALPEBRAL_FISSURES	477	305		
HP_RECURRENT_CORNEAL_EROSIONS	14		Rejected!	
HP_BLEPHARITIS	47	41		
HP_ABNORMAL_EYELASH_MORPHOLOGY	240	151		
HP_GLAUCOMA	351	210		
HP_ABNORMAL_CONJUNCTIVA_MORPHOLOGY	146	87		
HP_VISUAL_IMPAIRMENT	1124		Rejected!	
HP_TELECANTHUS	145	92		
HP_PTOSIS	695	463		
HP_ROD_CONE_DYSTROPHY	224	112		
HP_VERTICAL_SUPRANUCLEAR_GAZE_PALSY	23	16		
HP_ABNORMAL_ELECTRORETINOGRAM	195	99		
HP_SLOW_SACCADIC_EYE_MOVEMENTS	31	22		
HP_ABNORMALITY_OF_THE_LENS	750	465		
HP_DEVELOPMENTAL_CATARACT	139	90		
HP_PROPTOSIS	243	158		
HP_ALACRIMA	16		Rejected!	
HP_SUBCAPSULAR_CATARACT	39	17		
HP_ABNORMALITY_IRIS_MORPHOLOGY	425	240		
HP_ANIRIDIA	44	25		
HP_LONG_EYELASHES	100	67		
HP_ANOPHTHALMIA	73	41		
HP_PROGRESSIVE_VISUAL_LOSS	104	59		
HP_ABNORMAL_CHORIORETINAL_MORPHOLOGY	164	83		
HP_CHORIORETINAL_ATROPHY	36		Rejected!	
HP_ABNORMAL_EYEBROW_MORPHOLOGY	591	389		
HP_SPARSE_AND_THIN_EYEBROW	59	30		
HP_EPICANTHUS_INVERSUS	11		Rejected!	
HP_ABNORMALITY_OF_REFRACTION	610	369		
HP_HYPERMETROPIA	241	146		
HP_RETINAL_DETACHMENT	99	41		
HP_OPTIC_DISC_PALLOR	156	105		
HP_EXTERNAL_OPHTHALMOPLEGIA	68	35		
HP_MYOPIA	384	221		
HP_RETINAL_DEGENERATION	270	162		
HP_CONE_CONE_ROD_DYSTROPHY	28		Rejected!	
HP_ABNORMAL_CONJUGATE_EYE_MOVEMENT	1032		Rejected!	
HP_UNDETECTABLE_ELECTRORETINOGRAM	26		Rejected!	
HP_COLOR_VISION_DEFECT	113	40		
HP_TRITANOMALY	7		Rejected!	
HP_ABNORMAL_UVEA_MORPHOLOGY	551	302		
HP_UVEITIS	46	32		
HP_RETINAL_DYSTROPHY	343	178		
HP_BUPHTHALMOS	22		Rejected!	
HP_RIEGER_ANOMALY	11		Rejected!	
HP_CORNEAL_SCARRING	16		Rejected!	
HP_LACRIMAL_DUCT_ATRESIA	5		Rejected!	
HP_CHORIORETINAL_COLOBOMA	50	21		
HP_ABNORMAL_SACCADIC_EYE_MOVEMENTS	83	57		
HP_HYPOMETRIC_SACCADES	15		Rejected!	
HP_VISUAL_LOSS	230	128		
HP_RETINAL_HEMORRHAGE	28	18		
HP_THICK_EYEBROW	134	92		
HP_SCOTOMA	80	28		
HP_CENTROCECAL_SCOTOMA	13		Rejected!	
HP_NASOLACRIMAL_DUCT_OBSTRUCTION	26	15		
HP_PIGMENTARY_RETINOPATHY	176	109		
HP_BLEPHAROPHIMOSIS	184	114		
HP_UPSLANTED_PALPEBRAL_FISSURE	271	211		
HP_BAND_KERATOPATHY	13		Rejected!	
HP_SHALLOW_ORBITS	27	17		
HP_ABNORMALITY_OF_THE_OPTIC_NERVE	830		Rejected!	
HP_OPTIC_DISC_COLOBOMA	21	16		
HP_COLOBOMA	222	132		
HP_PROGRESSIVE_EXTERNAL_OPHTHALMOPLEGIA	38	17		
HP_ABNORMAL_SCLERA_MORPHOLOGY	115	70		
HP_BLUE_SCLERAE	88	54		
HP_ABNORMAL_ANTERIOR_CHAMBER_MORPHOLOGY	52	22		
HP_SHALLOW_ANTERIOR_CHAMBER	14		Rejected!	
HP_OPHTHALMOPARESIS	301	165		
HP_ABNORMALITY_OF_THE_FRONTAL_HAIRLINE	169	127		
HP_ABNORMALITY_OF_THE_PHARYNX	204	129		
HP_HYPOTELORISM	115	73		
HP_CENTRAL_SCOTOMA	47	15		
HP_SUPRANUCLEAR_GAZE_PALSY	45	31		
HP_ABNORMALITY_OF_THE_PERIORBITAL_REGION	260	152		
HP_MACULAR_DEGENERATION	89	43		
HP_OPTIC_NERVE_HYPOPLASIA	73	38		
HP_ABNORMAL_CHOROID_MORPHOLOGY	194	94		
HP_IRIS_COLOBOMA	160	90		
HP_PHOTOPHOBIA	238	107		
HP_ABNORMAL_NASOLACRIMAL_SYSTEM_MORPHOLOGY	59	34		
HP_ABNORMAL_PUPIL_MORPHOLOGY	58	21		
HP_MIOSIS	11		Rejected!	
HP_ABNORMALITY_OF_OCULAR_SMOOTH_PURSUIT	63	46		
HP_BLINDNESS	272	173		
HP_DACRYOCYSTITIS	9		Rejected!	
HP_ENTROPION	20	17		
HP_BLURRED_VISION	40		Rejected!	
HP_SUPRANUCLEAR_OPHTHALMOPLEGIA	5		Rejected!	
HP_EYELID_COLOBOMA	31	20		
HP_POSTERIOR_EMBRYOTOXON	62	42		
HP_PERIORBITAL_FULLNESS	62	33		
HP_ABNORMAL_RETINAL_ARTERY_MORPHOLOGY	69	32		
HP_RETINAL_ARTERIAL_TORTUOSITY	12		Rejected!	
HP_LACRIMATION_ABNORMALITY	78	39		
HP_DECREASED_LACRIMATION	23		Rejected!	
HP_BLUE_IRIDES	44	20		
HP_UPPER_EYELID_COLOBOMA	6		Rejected!	
HP_LONG_PALPEBRAL_FISSURE	80	52		
HP_GAZE_EVOKED_NYSTAGMUS	43	24		
HP_DYSMETRIC_SACCADES	17		Rejected!	
HP_RED_GREEN_DYSCHROMATOPSIA	8		Rejected!	
HP_AMBLYOPIA	88	46		
HP_SCLEROCORNEA	45	27		
HP_OPTIC_ATROPHY	590	398		
HP_ABNORMALITY_OF_VISUAL_EVOKED_POTENTIALS	54	41		
HP_DIPLOPIA	80	47		
HP_LOWER_EYELID_COLOBOMA	7		Rejected!	
HP_SPARSE_EYELASHES	67	38		
HP_DECREASED_LIGHT_AND_DARK_ADAPTED_ELECTRORETINOGRAM_AMPLITUDE	17		Rejected!	
HP_ECTROPION	58	34		
HP_OCULOMOTOR_APRAXIA	95	74		
HP_EYELID_APRAXIA	5		Rejected!	
HP_PETERS_ANOMALY	19		Rejected!	
HP_LIPEMIA_RETINALIS	5		Rejected!	
HP_NYCTALOPIA	187	96		
HP_HORIZONTAL_NYSTAGMUS	73	46		
HP_PHTHISIS_BULBI	12		Rejected!	
HP_HYPODONTIA	198	117		
HP_CARIOUS_TEETH	169	97		
HP_ANODONTIA	17		Rejected!	
HP_MACRODONTIA_OF_PERMANENT_MAXILLARY_CENTRAL_INCISOR	10		Rejected!	
HP_ABNORMALITY_OF_THE_INCISOR	126	74		
HP_OLIGODONTIA	52	32		
HP_DENTAL_CROWDING	102	58		
HP_DELAYED_ERUPTION_OF_PRIMARY_TEETH	15		Rejected!	
HP_DELAYED_ERUPTION_OF_TEETH	196	115		
HP_HYPOPLASIA_OF_TEETH	105	62		
HP_WIDELY_SPACED_TEETH	97	67		
HP_DENTAL_MALOCCLUSION	135	74		
HP_MICRODONTIA	133	75		
HP_TOOTH_MALPOSITION	338	209		
HP_NATAL_TOOTH	31	18		
HP_DELAYED_ERUPTION_OF_PERMANENT_TEETH	31	17		
HP_CONICAL_TOOTH	47	21		
HP_DIASTEMA	20	16		
HP_PERIODONTITIS	35	25		
HP_AMELOGENESIS_IMPERFECTA	31		Rejected!	
HP_ERUPTION_FAILURE	17		Rejected!	
HP_PSYCHOSIS	121	64		
HP_HYPERORALITY	14		Rejected!	
HP_RESTLESSNESS	123	86		
HP_EMOTIONAL_LABILITY	147	104		
HP_AGITATION	103	73		
HP_DEPRESSION	381	231		
HP_AUTISM	207	119		
HP_AGGRESSIVE_BEHAVIOR	233	154		
HP_INAPPROPRIATE_BEHAVIOR	52	35		
HP_MOOD_SWINGS	10		Rejected!	
HP_OBSESSIVE_COMPULSIVE_BEHAVIOR	126	75		
HP_RESTRICTIVE_BEHAVIOR	19		Rejected!	
HP_PSYCHOTIC_EPISODES	7		Rejected!	
HP_DEMENTIA	184	118		
HP_FRONTAL_LOBE_DEMENTIA	19		Rejected!	
HP_AUTISTIC_BEHAVIOR	630	403		
HP_INFLEXIBLE_ADHERENCE_TO_ROUTINES_OR_RITUALS	5		Rejected!	
HP_STEREOTYPY	252	159		
HP_DISINHIBITION	198	122		
HP_IMPAIRED_SOCIAL_INTERACTIONS	129	80		
HP_SHORT_ATTENTION_SPAN	477	286		
HP_IRRITABILITY	212	129		
HP_HALLUCINATIONS	144	91		
HP_SELF_MUTILATION	37	22		
HP_LOW_FRUSTRATION_TOLERANCE	16		Rejected!	
HP_DIMINISHED_MOTIVATION	78	51		
HP_DELUSIONS	47	26		
HP_INAPPROPRIATE_LAUGHTER	29	19		
HP_PAROXYSMAL_BURSTS_OF_LAUGHTER	8		Rejected!	
HP_PERSONALITY_CHANGES	53	28		
HP_HYPERACTIVITY	516	326		
HP_LACK_OF_INSIGHT	11		Rejected!	
HP_IMPAIRED_USE_OF_NONVERBAL_BEHAVIORS	5		Rejected!	
HP_ABNORMAL_PERIPHERAL_NERVOUS_SYSTEM_MORPHOLOGY	548	335		
HP_SENSORY_NEUROPATHY	101	65		
HP_PERIPHERAL_AXONAL_DEGENERATION	189	119		
HP_ABNORMAL_THORAX_MORPHOLOGY	850		Rejected!	
HP_ABNORMAL_STERNUM_MORPHOLOGY	411	262		
HP_PECTUS_EXCAVATUM	276	183		
HP_PECTUS_CARINATUM	144	95		
HP_ABNORMALITY_OF_THE_BREAST	389	252		
HP_GYNECOMASTIA	94	44		
HP_ABNORMALITY_OF_THE_RIBS	292	169		
HP_SHORT_RIBS	66	41		
HP_ABNORMALITY_OF_THE_DIAPHRAGM	106	58		
HP_CONGENITAL_DIAPHRAGMATIC_HERNIA	88	49		
HP_ABNORMALITY_OF_THE_THYMUS	51	37		
HP_ABNORMAL_SCAPULA_MORPHOLOGY	155	89		
HP_PRIMARY_AMENORRHEA	122	50		
HP_NEPHROLITHIASIS	125	61		
HP_INFERTILITY	198	47		
HP_URIC_ACID_NEPHROLITHIASIS	5		Rejected!	
HP_MEMBRANOPROLIFERATIVE_GLOMERULONEPHRITIS	9		Rejected!	
HP_ABNORMALITY_OF_THE_URETHRA	427	275		
HP_URETHRAL_OBSTRUCTION	66	37		
HP_OLIGOSPERMIA	41		Rejected!	
HP_RENAL_STEATOSIS	11		Rejected!	
HP_CYSTIC_RENAL_DYSPLASIA	7		Rejected!	
HP_IMPOTENCE	54	29		
HP_RENAL_CORTICAL_CYSTS	18		Rejected!	
HP_ENURESIS	22		Rejected!	
HP_GLANDULAR_HYPOSPADIAS	5		Rejected!	
HP_PENOSCROTAL_HYPOSPADIAS	7		Rejected!	
HP_ABNORMAL_EXTERNAL_GENITALIA	1143		Rejected!	
HP_ABNORMAL_INTERNAL_GENITALIA	513	306		
HP_BICORNUATE_UTERUS	49	30		
HP_HYPERGONADOTROPIC_HYPOGONADISM	59	33		
HP_ABNORMALITY_OF_KREBS_CYCLE_METABOLISM	19		Rejected!	
HP_POOR_EYE_CONTACT	89	58		
HP_ABNORMALITY_OF_THE_THYROID_GLAND	453	258		
HP_DELAYED_PUBERTY	183	100		
HP_HYPERINSULINEMIC_HYPOGLYCEMIA	24		Rejected!	
HP_ABNORMALITY_OF_THE_PARATHYROID_GLAND	86	43		
HP_HYPOPARATHYROIDISM	45	17		
HP_INSULIN_RESISTANT_DIABETES_MELLITUS	39	18		
HP_ABNORMALITY_OF_THE_ADRENAL_GLANDS	207	123		
HP_ADRENAL_HYPOPLASIA	29		Rejected!	
HP_HYPERTHYROIDISM	34	22		
HP_INCREASED_CIRCULATING_GONADOTROPIN_LEVEL	64	28		
HP_PITUITARY_DWARFISM	10		Rejected!	
HP_HYPERACTIVE_RENIN_ANGIOTENSIN_SYSTEM	10		Rejected!	
HP_HYPERPARATHYROIDISM	25		Rejected!	
HP_ELEVATED_CIRCULATING_GROWTH_HORMONE_CONCENTRATION	13		Rejected!	
HP_ADRENAL_INSUFFICIENCY	101	61		
HP_ABNORMALITY_OF_RENIN_ANGIOTENSIN_SYSTEM	31		Rejected!	
HP_INCREASED_CIRCULATING_RENIN_LEVEL	18		Rejected!	
HP_ADRENOCORTICAL_ABNORMALITY	13		Rejected!	
HP_CONGENITAL_HYPOTHYROIDISM	32	16		
HP_PSEUDOHYPOPARATHYROIDISM	6		Rejected!	
HP_GOITER	54	28		
HP_THYROID_ADENOMA	13		Rejected!	
HP_INSULIN_RESISTANCE	80	36		
HP_NEONATAL_INSULIN_DEPENDENT_DIABETES_MELLITUS	21		Rejected!	
HP_IRREGULAR_MENSTRUATION	31	19		
HP_HYPERALDOSTERONISM	23		Rejected!	
HP_CENTRAL_DIABETES_INSIPIDUS	19		Rejected!	
HP_ABNORMALITY_OF_THE_HYPOTHALAMUS_PITUITARY_AXIS	362	196		
HP_DECREASED_FERTILITY_IN_FEMALES	83	22		
HP_SECONDARY_AMENORRHEA	53	27		
HP_INCREASED_CIRCULATING_PROLACTIN_CONCENTRATION	24	20		
HP_PANHYPOPITUITARISM	29		Rejected!	
HP_HASHIMOTO_THYROIDITIS	16		Rejected!	
HP_DIABETES_INSIPIDUS	60	29		
HP_EPISODIC_HYPERTENSION	7		Rejected!	
